RCP_SNO,RCP_TTL,CKG_NM,RGTR_ID,RGTR_NM,INQ_CNT,RCMM_CNT,SRAP_CNT,CKG_MTH_ACTO_NM,CKG_STA_ACTO_NM,CKG_MTRL_ACTO_NM,CKG_KND_ACTO_NM,CKG_IPDC,CKG_MTRL_CN,CKG_INBUN_NM,CKG_DODF_NM,CKG_TIME_NM,FIRST_REG_DT
6881972,오므라이스,오므라이스,tlsghk9088,혀니ㅋ,50517,1,419,볶음,일상,쌀,밥/죽/떡,강식당 오므라이스레시피 돈까스 소스 까지. 이제 강식당이 끝났죠? 윤식당이 하지만 그래도 좀 아쉬워요. 미리 해먹었어야 했는데 재료가 없어 계속 미루다가 요번에 드디어 해먹은 요리! 새콤달콤 볶음밥에 부드러운 경양식 돈까스 소스 부드러운 달걀이불까지 넘나 맛있는것!,(볶음밥 재료) 밥 2공기 / 다진 소고기 100g 당근 4분의1개 / 샐러리 2줄기 / 양파 반개 버터 1스푼 / 다진마늘 반스푼 / 맛술 1스푼 케찹 2스푼 / 우스터소스 1스푼 / 후추 넉넉히  (돈까스 소스) 밀가루 2스푼 / 버터 2스푼 케찹 3스푼 / 우스터소스 3스푼 / 설탕 1스푼 채소육수(or 물) 반컵 / 우유 3분의1컵 / 후추 톡톡  (계란이불) 계란 4개 / 우유 4스푼 / 소금 4꼬집,2인분,중급,60분이내,20180109113101 
5438498,달걀볶음밥,달걀볶음밥,guswls73,예예,128125,21,2970,볶음,일상,달걀/유제품,밥/죽/떡,고소한 추억의 달걀볶음밥 입니다.,[재료] 달걀 2개| 현미밥 1공기 [양념] 간장 1숟갈| 참기름 1숟갈| 소금| 깨소금,1인분,초급,15분이내,20131103132653 
6921845,순두부찌개,순두부찌개,39806793,순수해숍,7770,0,114,끓이기,일상,콩/견과류,찌개,만능양념장으로 순두부찌개  고기를 듬뿍넣은 양념장  만능양념장을 만들어놓으면 순두부만들기가 쉬워집니다  ,[재료] 소금 4큰술| 고춧가루 1컵| 다진마늘 3큰술| 간장 3큰술| 국간장 3큰술| 후춧가루 약간,3인분,아무나,60분이내,20191108202302 
695430,초콜릿무스,초콜릿무스,tomatosoup,강혜,3617,1,56,기타,일상,달걀/유제품,양념/소스/잼,더운날이 계속되고 있어요. 덥고 지치고.. 너무너무 달콤한게 먹고 싶어서 머핀  케이크 이런것 보다는 초콜릿을 듬뿍넣고 초콜릿 무스를 만들었어요~ 부드러운 무스이기 보다는 쫀득쫀득한 그런 무스에요. 초콜릿 듬뿍넣고 흐린날의 찌뿌둥함을 날려요!! ,[재료] 초콜릿 130g| 버터 50g| 계란노른자 2개| 코코아가루 15g| 생크림 100g| 설탕 5g,4인분,초급,90분이내,20080611191010 
698594,꿀카스테라,꿀카스테라,okwn7,센,8848,3,103,굽기,간식,밀가루,빵,꿀이 많이 들어가서 더욱 달콤하고 강력분으로 만들어서 폭신폭신 하면서도 부드럽습니다. 우유와 함께 먹으면 더욱 맛있는 아이들 간식에 좋은 꿀카스테라입니다.,[재료] 강력분 100g [양념] 계란 4개| 설탕 70g| 바닐라설탕(혹은 설탕) 10g| 꿀 50g| 우유 20cc| 청주 15cc,6인분이상,아무나,90분이내,20080614233631 
6852368,마늘종볶음,마늘종볶음,75126697,강씨집밥,92398,50,3376,볶음,일상,채소류,밑반찬,밑반찬으로 독특한 맛을 주는 마늘종 볶음~ 건새우나 멸치를 같이 넣어 조리해도 맛있지만  기본적인 간장 양념으로도 맛있고 간단하게 만들 수 있습니다. ,[재료] 마늘종 1단| 간장 4T| 올리고당 1T| 식용유 1T| 참기름 1T| 통깨 조금,3인분,아무나,30분이내,20160708090151 
6925972,고구마라떼,고구마라떼,nuburi3,너부리3,1832,0,22,기타,초스피드,기타,차/음료/술,제철인 고구마와 우유를 활용해서 만든 고구마라떼 입니다~!! ,[재료] 고구마 2개| 우유 300ml,1인분,아무나,5분이내,20200204183839 
6875881,팽이버섯전,팽이버섯전,18491410,카리스학,3696,1,163,부침,일상,버섯류,밑반찬,장보러갔다가 시식코너 일하시는분이 만드는게 너무 냄새가 좋아서 만드는법 전수받았어요ㅎ,[재료] 팽이버섯 1묶음| 계란 2개 [양념] 소금 약간,2인분,초급,15분이내,20170905171711 
700860,바지락부추부침개,바지락부추부침개,ymgs1888,뽕브라,11632,6,32,부침,간식,채소류,디저트,냉장고에 부추도 있겠다. 바지락도 있겠다. 부추부침개를 만들어 먹었습니다. 이번주는 비가 자주 왔는데요. 처음 비왔을땐.. 김치부침개를 만들어 먹어서.. 오늘은 부추부침개를 만들었네용~ 역시 부추를 넣은 부침개는.. 향이 너무 좋은거 같아용~^0^,[재료] 부추 2줌| 부침가루 3컵| 바지락 육수 2컵| 소금 약간 [바지락육수] 바지락 2줌| 물 적당량 [간장소스] 간장 2숟갈| 고춧가루 0.3숟갈| 통깨 약간| 참기름 약간,2인분,초급,30분이내,20080617165230 
701751,에그타르트,에그타르트,violeta2,미니유니,7420,6,69,굽기,일상,밀가루,과자,타르트지로 간단히 만드는 계란의 풍미가 가득한 달달한 에그타르트입니다.,[재료] 시판타르트 12개 [필링재료] 설탕 5TS| 물 5TS| 계란 2개| 우유 3TS| 바닐라 오일 2방울,6인분이상,초급,60분이내,20080618161554 
701872,크림치즈 브레,크림치즈브레,tomatosoup,강혜,2883,1,55,굽기,간식,밀가루,빵,크림치즈를 넣어 반죽한 빵이에요. 빵에서도 진하진 않지만 은은한 크림치즈의 맛이 나더라구요. 버터가 들어간것과 같이 부드럽고 쫄깃한 빵의 속살도 그대로에요. 버터 대신 크림치즈를 넣어 칼로리도 적고  풍부한 맛과 고소한 향이 일품인 크림치즈 빵. 잼도 발라먹고  샌드위치도 해먹어봐요. ,[재료] 강력분 300g| 설탕 2Ts| 소금 1.5ts| 이스트 2.5ts| 물 180g| 크림치즈 60g,6인분이상,중급,2시간이상,20080618170248 
6694753,양파피클,양파피클,haosj,바니,75661,7,410,절임,일상,채소류,밑반찬,고기먹을 때 먹어도 좋구요  밥반찬으로도 좋답니다~ 새콤달콤하니 아이들도 잘 먹는 양파피클 만드는 법을 소개합니다!,[재료] 양파 [양념] 간장| 식초| 설탕| 물,6인분이상,아무나,30분이내,20150409235144 
4097663,감자전,감자전,dollshouse,돌하우스,90933,14,2279,부침,일상,채소류,밑반찬,쫀득하면서도 고소한 맛이 대박인 감자전입니다..,[재료] 감자| 소금 약간| 식용유,3인분,초급,15분이내,20120829120618 
6834762,애호박들깨볶음,애호박들깨볶음,eheh1728,동주,33568,23,1470,볶음,일상,채소류,밑반찬,들깨가 들어가 더욱 고소한 애호박 들깨볶음입니다.,[재료] 애호박 1개| 양파 1개 [양념] 들깨가루 1T| 다진마늘 1/2T| 소금 1T,2인분,초급,15분이내,20150921084149 
710059,마늘쫑 두반장 볶음,마늘쫑두반장볶음,violeta2,미니유니,5971,1,44,볶음,일상,채소류,밑반찬,두반장때문에 약간 매운맛이 느껴져요. 여지껏 먹던 마늘쫑 고추장 무침이나 간장볶음 보다는 색다르답니다.,[재료] 마늘쫑 1단| 양파 1/2개| 당근 1/3개 [볶음 양념] 두반장 1TS| 굴소스 1TS| 간장 1TS| 맛술 1TS| 식초 2TS| 설탕 1TS| 물 2TS| 후추 약간| 통깨 조금,6인분이상,아무나,10분이내,20080627141931 
3823209,매실,매실,swjun,풀향기,146648,52,353,기타,일상,과일류,차/음료/술,재료도 간단하고 누구나 쉽게 담가 먹을 수 있는 매실엑기스,[재료] 매실 15kg [양념] 설탕 15kg,,아무나,,20120608081215 
6935670,치킨데리야끼,치킨데리야끼,39744183,밥솥개미,5786,0,23,끓이기,일상,닭고기,밑반찬,집에서 간단하게 데리야끼 치킨 만들기. 소스로 장어나 생선 다른것을 구워드셔도 돼요. 유투버 hoonilife님 레시피를 참조했어요 ,[재료] 닭고기 250g| 식용유 1T| 전분 1T [양념] 진간장 50ml| 맛술 75ml| 설탕 3T| 진간장 1T| 맛술 1T,1인분,아무나,30분이내,20200703205950 
713091,달콤한 고구마만주,고구마만주,nightsho,별바라기,6650,6,32,찜,간식,채소류,빵,가끔 고구마 삶았을때라던지 만들어 주곤하는건데  다른땐 카스테라가루 안 입히고 그냥 팥이나 꿀넣고 동글동글 빚어줬던건데 오늘은 좀 특별하게 카스테라 가루도 입혀주고  아이들 간식이나 어른들 주전부리로도 넘 좋은 요리같아요.,[재료] 찐고구마 2개| 카스테라빵 2개(모닝빵크기) [양념] 계피가루 1티스푼(밥수저로는 1/4정도)| 팥앙금 1/2컵,3인분,중급,60분이내,20080701101937 
6868367,깻잎장아찌,깻잎장아찌,dksmf2626,꽃청춘이주부,749021,137,5479,절임,일상,채소류,밑반찬,오늘은 집에서 깻잎장아찌를 만들어 보았어요. 밑반찬으로 해두면 마음까지 든든한 깻잎장아찌랍니다,[재료] 깻잎 100장| 진간장 1컵| 물 1컵| 설탕 1컵| 식초 1컵,5인분,아무나,30분이내,20170413104928 
6867480,샐러드,샐러드,ksg3152,쉐프cookie,2287,2,41,기타,일상,채소류,샐러드,봄철 향긋한 풀 내음을 느낄 수 있는 건강한 샐러드를 만들어 보고 싶어서 레시피를 개발했습니다~^^,[재료] 봄동 또는 케일잎 5장| 견과류(생략가능) 적당량 [드레싱] 식초 3스푼| 설탕 1스푼| 들기름 1/2스푼| 소금 소량,1인분,아무나,5분이내,20170327105822 
1695096,고추장멸치볶음,고추장멸치볶음,73emlee,스폰지,8868,5,88,볶음,일상,건어물류,밑반찬,멸치볶음하면 엄마가 만들어주시던 도시락반찬이 생각이 나요. 지금은 급식제도가 있어서 도시락을 싸는 일이 흔치는 않지만 저희 어릴때만 해도 책가방에 도시락 두개씩 싸가지고 다녔던 기억이  그때 단골메뉴가 바로 멸치볶음이었지요. 간장멸치볶음  고추장멸치볶음을 번갈아가면서 싸주시던 기억이~ 이만큼 좋은 밑반찬도 없지요. 그 시절 기억하면서 멸치볶음을 만들어 보았는데요. 조금은 색다른 방법으로 만들어 봅니다.,[재료] 멸치 50g| 올리브오일 1큰술 [양념] 고추장 1큰술| 올리고당 1큰술| 통깨 1작은술| 후추 약간| 청주 1작은술| 설탕 1/2큰술| 참기름 1/2큰술,3인분,초급,30분이내,20100119140818 
723115,감자 베이글,감자베이글,tomatosoup,강혜,6744,1,167,굽기,간식,밀가루,빵,감자를 으깨 넣어 고소함을 더 살리고 영양적인 면도 살린 포테이토 베이글입니다.,[재료] 강력분 400g| 이스트 2.5g| 소금 5g| 물 150~170g| 설탕 21g| 으깬감자 100~150g,6인분이상,중급,2시간이내,20080711161338 
723670,감자주먹밥구이,감자주먹밥구이,ywk0710,유현맘,14130,5,45,굽기,일상,채소류,밥/죽/떡,6.25 시절 어려웠던 때의 먹거리를 떠올리며 만들어 봤어요. 노릇하게 구워 만드는 감자주먹밥구이입니다~,[재료] 밥 1공기| 감자 1개| 김치 1줌 [양념] 설탕 1/2큰술| 들기름 1/2큰술| 참기름 1/2큰술| 밥이랑(밥에뿌려먹는가루) 1개| 기름 약간| 통깨 약간,1인분,초급,30분이내,20080712090752 
4525212,매쉬드포테이토,매쉬드포테이토,jjubab,쭈시,159171,9,2630,삶기,초스피드,채소류,디저트,간단히 만드는 매쉬드포테이토 소개합니다.,[재료] 감자 3~4개| 슬라이드치즈 1~2장 [양념] 소금,2인분,아무나,15분이내,20130127225420 
731160,카레실파전,카레실파전,hwa202,가시장미,4005,1,29,부침,일상,채소류,밑반찬,카레가루를 넣어 향이 좋은 고소한 카레실파전입니다.,[재료] 우리밀부침가루 250g| 실파 적당량| 물 500ml| 유기농올리브오일| 카레가루 2TS| 고운소금 약간,2인분,초급,15분이내,20080720223219 
731787,훈제연어 샐러드,훈제연어샐러드,shriya,문성실,59280,15,355,기타,손님접대,해물류,샐러드,시원하고 담백하게~ 연어의 맛을 그대로 살린 이탈리안 드레싱을 곁들인 연어 샐러드예요. 훈제연어를 맛있게 먹는 또 한 가지 방법은 이탈리안 드레싱을 뿌려서 먹는 것이예요. 올리브 오일의 깔끔함이 훈제 연어의 맛을 확~ 살려 주거든요.,[재료] 훈제연어 슬라이스 7장| 무순 적당량 [이탈리안드레싱] 다진 양파 2큰술| 다진 오이피클 1큰술| 식초 1큰술| 설탕 0.5큰술| 올리브오일 2큰술| 소금 0.3큰술| 후춧가루 약간,2인분,아무나,15분이내,20080721151359 
6534393,등갈비구이,등갈비구이,son8199,봉자바리,33999,7,338,굽기,손님접대,돼지고기,메인반찬,주말저녁 가족과 함께 뜯어드세요. 등갈비구이입니다.,[재료] 등갈비 1.8kg [등갈비 재움양념] 후추| 소금 1/2스푼| 마늘오일 2스푼,3인분,초급,60분이내,20150131112103 
732944,야채 어묵 튀김,야채어묵튀김,thddlf30,딸기공주,6098,7,52,튀김,간식,가공식품류,디저트,초간단 하면서도 맛은 완전 끝내주는 그런 저렴한 요리를 하나 알려 드릴까 해용. 바로 야채 어묵 튀김이랍니다.,[재료] 야채어묵| 밀가루| 계란| 빵가루| 식용유,3인분,아무나,15분이내,20080722145337 
735899,가지고추장볶음,가지고추장볶음,shriya,문성실,35652,27,726,볶음,일상,채소류,밑반찬,가지랑 집에 있는 양념만 있으면 되는 요리~ 가지를 조금 더 고급스럽고 쫄깃하게 씹히는 맛으로 먹는 방법을 알려 드릴게요.,[재료] 가지 2개| 식용유나 포도씨유 1큰술| 고추기름 1큰술 [절임재료] 굵은 소금 0.5큰술 [양념] 고추장 1큰술| 간장 1큰술| 설탕 0.7큰술| 맛술 1큰술| 다진 마늘 1큰술| 다진 파 3큰술| 참기름 0.5큰술| 통깨 0.5큰술| 후춧가루 적당량,2인분,초급,60분이내,20080725003517 
735910,풋풋하게 바로 무쳐먹는 채소무침,채소무침,shriya,문성실,20476,16,199,무침,일상,채소류,밑반찬,안그래도 여름에는 신선하고 풋풋한 생채소들이 많잖아요. 입맛 땡기게 먹을 수 있는 생채소 무침을 만들어 보도록 할게요.,[재료] 상추&치커리&양파 등 채소 2줌 넉넉히 [양념] 설탕 1큰술| 식초 2큰술| 간장 1큰술| 참치액 1큰술| 다진마늘 0.5큰술| 다진파 1큰술| 고춧가루 0.5큰술| 레몬즙 약간| 참기름 1큰술| 통깨 0.5큰술,2인분,초급,15분이내,20080725005157 
737972,피넛버터 바나나 토스트,피넛버터바나나토스트,tomatosoup,강혜,4274,2,27,굽기,간식,밀가루,빵,식빵과 피넛버터 바나나만 있으면 완성 할 수있는. 정말 간단하게 만들수 있는 간단 토스트에요. 배고프면서 귀찮을때 만들면 가장 좋을듯한~ 간단한 토스트를 커피와 함께 즐겨봐요.,[재료] 식빵 1장| 바나나 1개 [양념] 피넛버터 1Ts| 시나몬가루 약간,1인분,아무나,5분이내,20080727235707 
739315,감자로 만든 버거,감자버거,alsruddk66,밀키,4834,4,20,부침,일상,채소류,빵,아이들이 잘 안먹는 야채를 감자 속에 넣고 만들어 주면 잘먹지 않을까 싶어 만들어봤어요.,[재료] 감자큰거 4개| 햄슬라이스 또는 베이컨 4장| 계란 1개| 치즈 4장| 야채 조금| 식용유 2~3큰술 [양념] 소금 조금 | 후추 조금,4인분,초급,30분이내,20080728145743 
741889,박나물볶음,박나물볶음,violeta2,미니유니,55682,2,80,볶음,일상,채소류,밑반찬,말린 박으로 만든 꼬들하면서 부드러운 박나물 볶음입니다.,[재료] 말린 박나물 2줌 [양념] 다진마늘 1큰술| 소금 1/2큰술| 간장 1/2큰술| 참기름 1큰술| 통깨 1큰술| 물 1컵,6인분이상,아무나,2시간이상,20080728233816 
741957,홍합초,홍합초,violeta2,미니유니,4838,4,10,조림,술안주,해물류,밑반찬,홍합의 바다내음과 맛이 그대로 살아있는 맛있게 짭쪼름한 홍합초입니다.,[재료] 홍합 2줌| 파 1토막(1.5~2cm)| 마늘 편썰기 4조각| 생강 편썰기 2조각 [양념] 간장 2TS| 설탕 1TS| 물 8TS| 후추 약간| 참기름 조금,3인분,초급,30분이내,20080729004239 
742233,한끼식사로 변신한 연어데리야끼,연어데리야끼,skfo0701,꽃날,7555,3,116,조림,손님접대,해물류,메인반찬,쉽고 맛있게 먹을 수 있는 연어데리야끼 준비했어요. 특히 연어 특유의 비린내 때문에 연어를 못 드시는 분들은 꼭 해보세요.데리야끼 양념때문에 비린내가 전혀 나지 않아서 맛있게 드실 수 있을거예요.,[재료] 연어(구이용) [연어 밑간] 소금| 후추 약간| 올리브유 [데리야끼소스] 간장 4T| 물 5T| 미림 2T| 설탕 2T,2인분,초급,30분이내,20080729105925 
743654,다이어트에 도움되는 양파물 ,양파물,nightsho,별바라기,67847,120,700,끓이기,다이어트,채소류,차/음료/술,몸에 좋은 양파물 전에는 쇼핑몰에서 주문해서 먹곤했는데 ~ 예전에 나온건 원액 그대로 나온 제품들이 많았는데 요즘은 양파즙에 한약재나 솔잎등 다른 제품을 첨가시켜 즙으로 나온상품들이 많더라고요. 먹기 수월하게 과일향도 좀 나는거 같곤한데~ 전 집에서 이리 만들어 먹어요 순수양파즙이라 좋고요. 또 무엇보다 간편하고 수월하고 제손으로 일일이 씻어서 만들다 보니 깨끗하기도 하고요 ~ 어디 파는거 이리 깨끗하게 손질해서 만들겠어요~ 조금 손이 가더라도 양파와 물만있음 되는 요리이니 댁에서 직접 만들어 드세요~ ,[재료] 양파 4개| 생수 4리터,6인분이상,아무나,30분이내,20080730161901 
